symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3788.236865,1,ask,3788.458585,0.00005853,2024-12-11T10:16:47.004772008-05:00
ETH-USD,3782.2478725,1,ask,3782.64642,0.00010537,2024-12-11T10:17:47.827670748-05:00
ETH-USD,3790.4896625,1,ask,3790.56418,0.00001966,2024-12-11T10:18:48.693094861-05:00
ETH-USD,3793.5867655,1,ask,3793.743531,0.00004132,2024-12-11T10:19:49.509457774-05:00
ETH-USD,3791.2974275,1,ask,3791.634855,0.000089,2024-12-11T10:20:50.353329764-05:00
ETH-USD,3801.49791,1,ask,3801.678435,0.00004749,2024-12-11T10:21:51.218818721-05:00
ETH-USD,3798.0939925,1,ask,3798.21284,0.00003129,2024-12-11T10:22:52.088847911-05:00
ETH-USD,3806.7325255,1,ask,3806.903186,0.00004483,2024-12-11T10:23:52.939846716-05:00
ETH-USD,3811.8110075,1,ask,3812.028585,0.00005708,2024-12-11T10:24:53.730108973-05:00
ETH-USD,3818.5407825,1,ask,3818.818585,0.00007275,2024-12-11T10:25:54.524487803-05:00
ETH-USD,3820.5449055,1,ask,3821.336681,0.00020724,2024-12-11T10:26:55.383547273-05:00
ETH-USD,3825.34746,1,ask,3825.42,0.00001896,2024-12-11T10:27:56.262550988-05:00
ETH-USD,3818.271265,1,ask,3818.52,0.00006514,2024-12-11T10:28:57.095510389-05:00
ETH-USD,3816.9094,1,ask,3817.03,0.0000316,2024-12-11T10:29:57.907629749-05:00
ETH-USD,3812.1709325,1,ask,3813.22,0.00027519,2024-12-11T10:30:58.765726802-05:00
ETH-USD,3810.056565,1,ask,3810.3,0.00006389,2024-12-11T10:32:02.665988244-05:00
ETH-USD,3801.7266025,1,ask,3802.8,0.00028234,2024-12-11T10:33:03.477877055-05:00
ETH-USD,3811.19,1,ask,3811.46687,0.00007265,2024-12-11T10:34:04.309637898-05:00
ETH-USD,3810.23082,1,ask,3810.32851,0.00002564,2024-12-11T10:35:05.168592528-05:00
